Product Link,Product Name,Visual Value
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093522149";"0810093522149"),Remy Modern Flare High-Rise Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093522798";"0810093522798"),Adele High-Rise Stretch Cut-Off Denim Shorts,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093524778";"0810093524778"),Sabine Modern Ankle Straight High-Rise Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093524778";"0810093524778"),Sabine Modern Ankle Straight High-Rise Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093525379";"0810093525379"),Stella Flared High-Rise Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093525379";"0810093525379"),Stella Flared High-Rise Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093526277";"0810093526277"),Remy Mid-Rise Flare Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093526574";"0810093526574"),Mia High-Rise Distressed Straight Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093527427";"0810093527427"),Remy High-Rise Flared Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093527427";"0810093527427"),Remy High-Rise Flared Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093528226";"0810093528226"),Stella High-Rise Stretch Flared Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093528226";"0810093528226"),Stella High-Rise Stretch Flared Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093529087";"0810093529087"),Sabine Crystal-Embellished High-Rise Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093529087";"0810093529087"),Sabine Crystal-Embellished High-Rise Straight-Leg Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093529186";"0810093529186"),Mia High-Rise Distressed Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093529582";"0810093529582"),Sabine Fringe High-Rise Cropped Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810093529582";"0810093529582"),Sabine Fringe High-Rise Cropped Straight-Leg Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105810080";"0810105810080"),Ms. Triarchy Cut-Off Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105810172";"0810105810172"),Costa Tapered Buckle Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105810264";"0810105810264"),Stirrup Mid-Rise Jeans,HighRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105810356";"0810105810356"),Stirrup High-Waisted Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105811674";"0810105811674"),Ms.Hepburn Mid-Rise Rigid Skinny Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105811865";"0810105811865"),Ms.Middler Mid-Rise Stretch Skinny Crop Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105811865";"0810105811865"),Ms.Middler Mid-Rise Stretch Skinny Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105812046";"0810105812046"),Ms. Monroe High-Rise Distressed Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105812404";"0810105812404"),Ms. Onassis Wide-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105812671";"0810105812671"),Ms.Triarchy High-Rise Rigid Straight Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105815504";"0810105815504"),Ms Hart High-Rise Petal-Hem Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105817478";"0810105817478"),Ms. Mackie Gradient High-Rise Baggy Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105817478";"0810105817478"),Ms. Mackie Gradient High-Rise Baggy Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105818000";"0810105818000"),Ms. Onassis High-Rise Wide-Leg Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810105818345";"0810105818345"),Ms. Onassis High-Rise Wide-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810106994055";"0810106994055"),Mid-Rise Stretch Slim Cropped Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810106994055";"0810106994055"),Mid-Rise Stretch Slim Cropped Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810106994789";"0810106994789"),Mid-Rise Stretch Slim Cropped Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810106994789";"0810106994789"),Mid-Rise Stretch Slim Cropped Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810106994789";"0810106994789"),Mid-Rise Stretch Slim Cropped Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810106995045";"0810106995045"),Mid-Rise Stretch Slim Cropped Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810106995045";"0810106995045"),Mid-Rise Stretch Slim Cropped Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810106995137";"0810106995137"),Mid-Rise Stretch Slim Cropped Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810106995137";"0810106995137"),Mid-Rise Stretch Slim Cropped Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810118780639";"0810118780639"),Isla Crystal High-Rise Distressed Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810118780639";"0810118780639"),Isla Crystal High-Rise Distressed Straight-Leg Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810118781285";"0810118781285"),Helena High-Rise Fringe Wide-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810118781285";"0810118781285"),Helena High-Rise Fringe Wide-Leg Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810120241227";"0810120241227"),Dalita Denim Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810120241340";"0810120241340"),Dalita Denim Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810120241340";"0810120241340"),Dalita Denim Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810129471861";"0810129471861"),OG Replica Mid-Rise Jeans,HighRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810129474350";"0810129474350"),Foil High-Rise Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0810129476521";"0810129476521"),Coated Zippered Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0812015026858";"0812015026858"),Leo Stretch Crop Flare Pants,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0812015026858";"0812015026858"),Leo Stretch Crop Flare Pants,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0819799026753";"0819799026753"),Mid-Rise Ankle Skinny Jeans,Cropped
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840041337105";"0840041337105"),High-Rise Flare Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081503393";"0840081503393"),Mid-Rise Wide Cropped-Leg Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081503393";"0840081503393"),Mid-Rise Wide Cropped-Leg Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081506189";"0840081506189"),High-Rise Side-Vent Frayed-Hem Stretch Denim Shorts,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081507025";"0840081507025"),Mid-Rise Boyfriend Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081507025";"0840081507025"),Mid-Rise Boyfriend Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081507162";"0840081507162"),High-Rise Ankle Skinny Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081507162";"0840081507162"),High-Rise Ankle Skinny Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081507797";"0840081507797"),Mid-Rise Distressed Jeggings,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081508213";"0840081508213"),Mid-Rise Distressed Jeggings,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081509425";"0840081509425"),High-Rise Boyfriend Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081509425";"0840081509425"),High-Rise Boyfriend Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081509562";"0840081509562"),Linda Mid-Rise Boyfriend Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081509630";"0840081509630"),Boyfriend Mid-Rise Cropped Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081509708";"0840081509708"),Mid-Rise Boyfriend Ankle Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081509708";"0840081509708"),Mid-Rise Boyfriend Ankle Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081509708";"0840081509708"),Mid-Rise Boyfriend Ankle Jeans,Cropped
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081509777";"0840081509777"),Mid-Rise Boyfriend Ankle Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081509777";"0840081509777"),Mid-Rise Boyfriend Ankle Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081509777";"0840081509777"),Mid-Rise Boyfriend Ankle Jeans,Cropped
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081512081";"0840081512081"),High-Rise Faded Stretch Skinny Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081513200";"0840081513200"),High-Rise Faded Fray-Hem Stretch Skinny Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081514528";"0840081514528"),Ariah High-Rise Ankle Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081514528";"0840081514528"),Ariah High-Rise Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081515020";"0840081515020"),Maliah High-Rise Skinny Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081515075";"0840081515075"),Hazel Mid-Rise Skinny Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081515136";"0840081515136"),Mid-Rise Boyfriend Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081515136";"0840081515136"),Mid-Rise Boyfriend Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081518946";"0840081518946"),High-Rise Skinny Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081519547";"0840081519547"),Wide-Leg Cropped Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081519547";"0840081519547"),Wide-Leg Cropped Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081519943";"0840081519943"),Flora High-Rise Ankle Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081519943";"0840081519943"),Flora High-Rise Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081520185";"0840081520185"),Clover High-Rise Skinny Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081520505";"0840081520505"),Kennedi Mid-Rise Boyfriend Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840081520505";"0840081520505"),Kennedi Mid-Rise Boyfriend Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840094957985";"0840094957985"),High-Rise Boyfriend Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840094957985";"0840094957985"),High-Rise Boyfriend Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840108623875";"0840108623875"),Florence Bootcut Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840108625022";"0840108625022"),Celia Botocut Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840108625022";"0840108625022"),Celia Botocut Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840108645570";"0840108645570"),Celia Wide-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840108645570";"0840108645570"),Celia Wide-Leg Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840108662225";"0840108662225"),Celia Corduroy Pants,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840108678691";"0840108678691"),Celia Corduroy Pants,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840108690969";"0840108690969"),Emerson Wide-Leg Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840108690969";"0840108690969"),Emerson Wide-Leg Jeans,Cropped
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840141102481";"0840141102481"),Le Garcon Mid-Rise Straight Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840141115788";"0840141115788"),Le High High-Rise Stretch Flare Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840141115788";"0840141115788"),Le High High-Rise Stretch Flare Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840141150048";"0840141150048"),Le High Crop Skinny Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840141150048";"0840141150048"),Le High Crop Skinny Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840141192239";"0840141192239"),Le Crop Mid-Rise Bootcut Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840141192239";"0840141192239"),Le Crop Mid-Rise Bootcut Jeans,Flare
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840145354527";"0840145354527"),Sally High-Rise Cropped Wide-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840145354527";"0840145354527"),Sally High-Rise Cropped Wide-Leg Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840145373733";"0840145373733"),Sally Cropped Wide-Leg Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840163881852";"0840163881852"),Good Legs High-Rise Skinny Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840163882330";"0840163882330"),Good Legs Ankle-Crop Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840163882330";"0840163882330"),Good Legs Ankle-Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840163882811";"0840163882811"),Good High-Rise Stretch Sculpting Crop Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840163882811";"0840163882811"),Good High-Rise Stretch Sculpting Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840218401509";"0840218401509"),Shelley Slim-Fit Raw-Hem Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840218419986";"0840218419986"),Boy Straight Mid-Rise Distressed Stretch Crop Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840218419986";"0840218419986"),Boy Straight Mid-Rise Distressed Stretch Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840218456189";"0840218456189"),American Heritage Boyfriend High-Rise Distressed Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840218480276";"0840218480276"),Jaclyn High-Rise Distressed Slim-Kick Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840218480276";"0840218480276"),Jaclyn High-Rise Distressed Slim-Kick Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840218485189";"0840218485189"),Boy Low-Rise Cropped Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840218485189";"0840218485189"),Boy Low-Rise Cropped Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840233420066";"0840233420066"),Serge Flared Denim Pants,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840259412236";"0840259412236"),Milo Pants,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840259452676";"0840259452676"),Milo Pants,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840311602353";"0840311602353"),Sailor High-Rise Stretch Wide-Leg Crop Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840311602353";"0840311602353"),Sailor High-Rise Stretch Wide-Leg Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840311605286";"0840311605286"),The Geek Two-Tone Cropped Flare Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840311605286";"0840311605286"),The Geek Two-Tone Cropped Flare Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840311605286";"0840311605286"),The Geek Two-Tone Cropped Flare Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840311608997";"0840311608997"),Beau High-Rise Distressed Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840311609123";"0840311609123"),Beau High-Rise Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840311610037";"0840311610037"),Distressed Waistband Relaxed-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0840311610167";"0840311610167"),The Geek Flared Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0842222197973";"0842222197973"),Celia Corduroy Pants,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0842394258465";"0842394258465"),Distressed Boyfriend Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0842394258465";"0842394258465"),Distressed Boyfriend Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0842394279965";"0842394279965"),Drop Rise Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0842398197852";"0842398197852"),High-Rise Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0842398197852";"0842398197852"),High-Rise Jeans,Skinny
